"StationId","ChannelNo","ChannelName","FeaSavePath","MediaType","AutoRec","ADMinTime","ADMaxTime","ThickEnergeCore","ThickFrequencyCore","MinEnergeDegree","MinFrequencyDegree","inserttime","Channellv","ChannelProperty","ChannelUserDefined"
"4359","320200106","无锡都市生活广播(FM98.7)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/22 16:35:02.09013:4","市级","",""
"4360","320200107","无锡江南之声频率广播(FM92.6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/22 16:35:39.810","市级","",""
"4361","320200101","无锡汽车音乐频率广播(FM91.4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/22 16:36:12.90313:4","市级","",""
"4362","320100103","南京音乐广播(FM105.8)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/22 16:36:52.263","市级","",""
"4364","340200109","芜湖文化频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/23 08:10:35.70013:4","市级","",""
"4365","130400105","邯郸大眼睛广播(FM100.3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 08:52:36.827","市级","",""
"4366","340300101","蚌埠交通文艺广播(FM98.4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 09:04:23.00013:4","市级","",""
"4367","340300102","蚌埠经济生活广播(FM104.2 AM1098)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 09:08:46.560","市级","",""
"4368","330000109","浙江私家车广播(FM107)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 09:53:30.76313:4","省级","",""
"4369","330600103","绍兴公共频道(2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/23 10:09:31.967","市级","",""
"4370","340200101","芜湖交通经济广播(FM96.3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 10:19:09.37313:4","市级","",""
"4371","340200102","芜湖新闻综合广播(FM100.4 AM1494)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 10:43:45.090","市级","",""
"4372","320400104","常州文化公共频道(4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/23 11:31:36.64013:4","市级","",""
"4373","330400103","嘉兴新闻广播(FM104.1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 11:34:18.843","市级","",""
"4374","320100106","南京交通广播(FM102.4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 11:34:39.73313:4","市级","",""
"4375","320900101","盐城综合广播(FM91.5 AM1026)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 11:35:21.250","市级","",""
"4376","340200103","芜湖音乐故事广播(FM98.2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 11:41:00.10713:4","市级","",""
"4377","341100102","滁州交通音乐广播(FM105.4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 12:45:42.437","市级","",""
"4378","341100101","滁州新闻综合广播(FM95)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 12:47:13.14013:4","市级","",""
"4379","341100103","滁州文艺故事广播(FM97 AM1377)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 13:02:38.090","市级","",""
"4380","350100101","福州新闻广播(FM94.4 AM1332)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 13:16:50.74713:4","市级","",""
"4381","350500105","泉州刺桐之声广播(FM105.9)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 13:17:09.797","市级","",""
"4382","350500107","泉州私家车音乐广播(FM92.3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 13:17:53.60713:4","市级","",""
"4383","520100103","贵阳法制频道(3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/23 13:48:27.967","市级","",""
"4385","140000101","山西综合广播(FM90.4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 14:45:05.84313:4","省级","",""
"4386","211200104","铁岭都市广播(FM104.9)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 16:06:16.013","市级","",""
"4387","370200109","青岛私家车广播(FM96.4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 16:14:16.62313:4","市级","",""
"4388","341600101","亳州新闻综合广播(FM88.2 AM999)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 16:34:45.577","市级","",""
"4389","341100102","滁州公共频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/23 16:36:26.48313:4","市级","",""
"4390","220700104","松原大众生活广播(FM98.6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 17:00:02.250","市级","",""
"4392","220800101","白城新闻综合广播(FM103 AM1323)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/23 17:52:53.90313:4","市级","",""
"4393","510800103","广元影视文艺频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/24 08:26:19.810","市级","",""
"4394","220500103","通化大众生活广播(FM97.9)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/24 08:41:28.32713:4","市级","",""
"4395","371600101","滨州新闻广播(FM107.6 AM864)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/24 09:32:24.810","市级","",""
"4396","320400101","常州新闻综合广播(FM103.4 AM846)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/24 11:09:46.93713:4","市级","",""
"4397","610100101","西安新闻广播(FM90.4 AM810)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/24 13:21:23.403","市级","",""
"4398","610100102","西安音乐广播(FM93.1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/24 13:21:45.07713:4","市级","",""
"4399","320100107","南京经济频率私家车广播(FM98.1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/24 14:51:14.670","市级","",""
"4400","441300104","惠州点歌频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/24 16:19:36.09313:4","市级","",""
"4401","220200104","吉林市老年之声幸福广播(FM97 AM702)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/24 17:13:36.450","市级","",""
"4402","220300102","四平交通文艺台(FM99.5)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/24 17:29:19.90313:4","市级","",""
"4403","230200102","齐齐哈尔乡村广播(FM103.4 AM585)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/25 08:38:57.233","市级","",""
"4404","441600101","河源综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/25 09:24:06.43713:4","市级","",""
"4405","210000108","辽宁资讯广播(FM90.6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/25 13:37:40.607","省级","",""
"4407","530000103","云南音乐广播(FM97)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/25 15:05:33.70013:4","省级","",""
"4408","530100104","昆明幸福广播(FM105)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/25 15:07:40.857","市级","",""
"4409","440000203","广东南方综艺频道(3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/25 15:51:09.29713:4","省级","",""
"4410","210200101","大连幸福956新城乡广播(FM95.6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/25 15:56:04.593","市级","",""
"4411","211300104","朝阳图文电视频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/25 16:43:04.57713:4","市级","",""
"4412","210200108","大连乐天购物(8)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/25 16:49:00.950","市级","",""
"4413","210200107","大连财经频道(7)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/25 16:52:23.73313:4","市级","",""
"4414","110000119","北京怀旧金曲广播","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/26 08:56:23.293","省级","",""
"4416","310000116","上海东方购物频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 09:28:45.71713:4","省级","",""
"4417","310000105","上海五星体育频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 09:39:42.983","省级","",""
"4419","532900102","大理公共频道(2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 11:09:03.62313:4","市级","",""
"4420","440000202","广东南方经济科教频道(1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 11:30:45.217","省级","",""
"4421","440000204","广东南方影视娱乐频道(4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 11:41:16.15313:4","省级","",""
"4422","440000206","广东南方少儿频道(5)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 11:42:32.950","省级","",""
"4423","140600101","朔州新闻综合频道(1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 11:47:21.71713:4","市级","",""
"4424","610900101","安康新闻综合频道(1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 13:06:28.890","市级","",""
"4425","370400103","枣庄音乐广播(FM100.6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/26 13:07:23.56013:4","市级","",""
"4426","610900102","安康公共频道(2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 13:07:34.950","市级","",""
"4427","321000104","扬州凤凰购物频道(4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 13:25:10.46713:4","市级","",""
"4428","320900103","盐城三套","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 14:28:05.810","市级","",""
"4429","320900106","盐城七一小康频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 14:28:23.57713:4","市级","",""
"4433","340200107","芜湖信息频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 14:43:34.327","市级","",""
"4434","511700101","达州综合广播(FM102.2 FM106)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/26 14:48:21.31013:4","市级","",""
"4436","540000101","西藏汉语广播(录制频率FM93.3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/26 14:49:27.843","省级","",""
"4437","532500103","红河三套","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/26 15:05:04.92013:4","市级","",""
"4438","230100103","哈尔滨经济广播(FM87.6 AM972)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/26 15:08:17.013","市级","",""
"4439","230000101","黑龙江新闻广播(FM94.6 AM621)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/26 15:39:44.50013:4","省级","",""
"4440","341100103","滁州科教频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/27 09:46:42.230","市级","",""
"4441","530300103","曲靖综合广播(FM104)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 09:33:32.10713:4","市级","",""
"4442","370900101","泰安新闻综合频道(1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/28 09:33:54.280","市级","",""
"4444","330400101","嘉兴新闻综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/28 10:00:52.28013:4","市级","",""
"4445","659100101","石河子新闻广播(FM103.5 AM891)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 10:18:41.233","县级","",""
"4446","659100102","石河子交通音乐广播(FM89.3 AM603)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 10:19:07.62313:4","县级","",""
"4447","511300101","南充新闻综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/28 10:21:48.433","市级","",""
"4448","511300102","南充公共频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/28 10:22:04.60713:4","市级","",""
"4449","511300103","南充科教频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/28 10:22:30.980","市级","",""
"4450","511300104","南充文娱频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/28 10:22:50.76313:4","市级","",""
"4451","511300105","南充购物频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/28 10:23:26.890","市级","",""
"4452","370900101","泰安新闻广播(FM93.2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 10:40:38.60713:4","市级","",""
"4453","370900104","泰安交通广播(FM106.2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 11:07:37.280","市级","",""
"4454","370900103","泰安都市音乐之声(FM104.4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 11:27:20.54713:4","市级","",""
"4455","532900101","大理苍洱调频广播(FM99.9)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 11:34:03.230","市级","",""
"4456","320500101","苏州新闻广播(FM91.1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 11:37:17.88713:4","市级","",""
"4457","320500102","苏州交通经济频率广播(FM104.8)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 11:37:53.280","市级","",""
"4458","320500103","苏州生活广播(FM96.5)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 11:38:16.59313:4","市级","",""
"4459","320500104","苏州都市音乐广播(FM94.8)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 11:38:42.107","市级","",""
"4460","320500105","苏州交通经济频率汽车广播(FM102.8)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 11:39:05.29713:4","市级","",""
"4461","320500106","苏州戏曲广播(AM846)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 11:39:35.467","市级","",""
"4462","321200101","泰州新闻综合广播(FM106.2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 11:42:22.95013:4","市级","",""
"4463","532900102","大理综合广播(录制频率FM102.7)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 13:17:03.920","市级","",""
"4464","321200102","泰州音乐广播(FM97.3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 13:43:26.04713:4","市级","",""
"4465","321200103","泰州交通广播(FM92.1)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 13:44:36.903","市级","",""
"4466","620000104","甘肃都市广播(FM106.6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 13:47:09.01313:4","省级","",""
"4467","441600101","河源旅游广播(FM97.8)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/28 15:16:20.280","市级","",""
"4468","620700103","张掖导视频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/29 08:49:51.98013:4","市级","",""
"4469","441300105","惠州信息频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/29 09:03:39.107","市级","",""
"4470","340700102","铜陵新闻综合广播(FM95.9 AM1107)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/29 09:41:55.28013:4","市级","",""
"4471","340700101","铜陵音乐故事广播(FM92.4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/29 10:08:35.297","市级","",""
"4472","230300102","鸡西文艺广播(录制频道FM96.8)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/29 10:46:49.20013:4","市级","",""
"4473","320800101","淮安综合广播(FM94.1 AM801)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/30 09:46:17.903","市级","",""
"4474","230000107","黑龙江高校广播(FM99.3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/30 13:02:27.03013:4","省级","",""
"4475","440300106","深圳体育健康频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/30 13:56:02.263","市级","",""
"4476","350200106","厦门全心购物频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/30 15:02:45.31013:4","市级","",""
"4477","440100110","广州移动频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/30 16:16:05.607","市级","",""
"4478","441600102","河源公共频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/31 08:34:46.54713:4","市级","",""
"4479","410700103","新乡百姓之声广播","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/31 10:38:01.293","市级","",""
"4480","411700102","驻马店戏曲广播(AM1053)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/1/31 10:50:42.04313:4","市级","",""
"4481","140600102","朔州二套","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/31 11:07:38.183","市级","",""
"4482","440300110","深圳宜和购物频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/1/31 15:46:14.93313:4","市级","",""
"4483","341100105","滁州文产频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/1 08:05:41.107","市级","",""
"4485","440100105","广州购物频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/2 11:02:36.31013:4","市级","",""
"4486","433100105","湘西吉首频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/4 09:40:06.560","市级","",""
"4487","433100106","湘西文化旅游频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/4 09:42:03.34313:4","市级","",""
"4489","640200101","石嘴山新闻综合频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/4 16:22:05.373","市级","",""
"4490","360700105","赣州影视频道(4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/4 17:13:26.40313:4","市级","",""
"4491","411800101","济源交通广播(FM97.6)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/4 17:16:40.700","县级","",""
"4492","430100112","长沙现代房产频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/4 17:30:01.10713:4","市级","",""
"4493","341100104","滁州点歌频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/4 17:30:39.280","市级","",""
"4494","230800102","佳木斯经济生活广播(FM96 AM1143)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/5 08:45:54.25013:4","市级","",""
"4495","640200101","石嘴山交通音乐广播","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/5 08:48:02.750","市级","",""
"4496","640200102","石嘴山小说评书广播","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/5 08:48:21.14013:4","市级","",""
"4497","110000118","北京欢乐时光广播(FM106.5)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/5 13:01:15.543","省级","",""
"4499","220000107","吉林省长影频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/6 11:48:11.92013:4","省级","",""
"4500","320100110","南京娱乐频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/6 11:48:30.967","市级","",""
"4501","430000113","湖南快乐购频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/6 12:54:10.01313:4","省级","",""
"4502","140000111","山西优购物频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/6 12:55:42.763","省级","",""
"4503","420100111","武汉广通购物频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/6 13:29:30.92013:4","市级","",""
"4504","360000101","江西综合新闻广播(FM104.4 AM729)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/7 08:37:53.593","省级","",""
"4505","360000102","江西都市广播(FM106.5)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/7 08:38:32.26313:4","省级","",""
"4506","360000106","江西农村广播(FM98.5)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/7 08:39:29.840","省级","",""
"4507","230100102","哈尔滨文艺广播(FM98.4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/7 12:48:56.40313:4","市级","",""
"4508","510800102","广元综合广播(FM102.7)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/7 13:49:26.640","市级","",""
"4509","450000108","广西交通广播(FM100.3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/7 13:52:03.09313:4","省级","",""
"4510","510900101","遂宁新闻故事广播(FM99.7 AM1260)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/7 14:19:53.090","市级","",""
"4511","000000146","中央电视台中视购物","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/7 16:25:55.50013:4","中央","",""
"4512","320900105","盐城民生服务频道(2)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/8 09:17:28.047","市级","",""
"4513","610900103","安康文化旅游频道(3)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/8 10:11:13.10713:4","市级","",""
"4514","320600107","南通江海明珠数字频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/14 11:42:19.763","市级","",""
"4515","320600108","南通党建电视频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/14 11:57:24.28013:4","市级","",""
"4516","320600106","南通都市休闲频道(4)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/14 12:55:21.967","市级","",""
"4517","640200102","石嘴山公共频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/16 08:43:29.07713:4","市级","",""
"4518","640200103","石嘴山民生频道","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/16 08:45:35.297","市级","",""
"4519","410100201","郑州教育电视台","\\192.168.1.35\新加卷 (g)\样本特征上传文件","1","0","3","60","0.4","0.2","70","70","2013/2/16 11:15:14.21713:4","市级","",""
"4520","520100103","贵阳交通广播(FM102.7)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/16 11:18:12.327","市级","",""
"4521","130600102","保定经济广播(FM99.7 AM1017)","\\192.168.1.35\新加卷 (g)\样本特征上传文件","0","0","3","60","0.4","0.2","70","70","2013/2/16 14:24:30.70013:4","市级","",""
